#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 05 30 22 50 349 11.2 13.5  1.95  6.25  4.72 332 1018.3  12.6  10.8 999.0 99.0 99.00
2016 05 30 23 50 351  9.9 11.8  1.94  6.67  4.98 341 1018.2  12.6  10.9 999.0 99.0 99.00
2016 05 31 00 50 352 10.1 11.5  1.96  5.88  4.98 343 1017.7  12.6  10.9 999.0 99.0 99.00
2016 05 31 01 50 354  9.6 11.0  1.92  6.25  4.96 348 1017.6  12.5  10.9 999.0 99.0 99.00
2016 05 31 02 50 359  8.3  9.5  2.06  6.25  5.35 341 1017.7  12.4  10.8 999.0 99.0 99.00
2016 05 31 03 50   1  8.5  9.7  1.84  6.25  5.14 340 1017.6  12.2  10.8 999.0 99.0 99.00
2016 05 31 04 50   4  8.1  9.6  1.77  6.67  5.07 339 1017.8  12.1  10.8 999.0 99.0 99.00
2016 05 31 05 50 358  8.9 10.2  1.66  6.67  4.94 336 1017.7  12.2  10.8 999.0 99.0 99.00
2016 05 31 06 50 357  9.2 10.7  1.80  6.25  5.17 345 1017.1  12.0  10.8 999.0 99.0 99.00
2016 05 31 07 50 352 10.1 12.3  1.66  7.14  4.87 330 1016.4  11.9  10.8 999.0 99.0 99.00
2016 05 31 08 50 348 10.3 12.2  1.81  6.67  4.96 346 1016.3  11.8  10.5 999.0 99.0 99.00
2016 05 31 09 50 348  9.9 11.7  1.89  6.67  5.04 351 1016.0  11.8  10.3 999.0 99.0 99.00
2016 05 31 10 50 353  9.5 11.0  1.81  6.67  5.12 344 1015.6  11.7  10.3 999.0 99.0 99.00
2016 05 31 11 50 355  8.8 10.1  1.69  6.25  4.83 354 1015.4  11.7  10.4 999.0 99.0 99.00
2016 05 31 12 50   2  9.0 10.7  1.70  6.25  5.14 337 1015.0  11.6  10.4 999.0 99.0 99.00
2016 05 31 13 50 353  8.8 10.6  1.67  6.67  4.99 341 1015.1  11.5  10.7 999.0 99.0 99.00
2016 05 31 14 50 350  9.0 10.8  1.64  6.67  5.21 340 1015.0  11.7  10.8 999.0 99.0 99.00
2016 05 31 15 50 345  9.3 11.3  1.42  6.67  5.10 346 1015.2  11.9  10.6 999.0 99.0 99.00
2016 05 31 16 50 344  9.7 11.3  1.58 17.39  5.06 181 1015.2  12.0  10.5 999.0 99.0 99.00
2016 05 31 17 50 342  9.6 10.9  1.68  6.67  5.04 349 1015.0  12.1  10.6 999.0 99.0 99.00
2016 05 31 18 50 341  9.9 11.2  1.57  6.67  4.81 345 1015.0  12.3  10.6 999.0 99.0 99.00
2016 05 31 19 50 339 10.0 11.5  1.63  6.67  4.97 349 1014.9  12.4  10.6 999.0 99.0 99.00
2016 05 31 20 50 336  9.7 11.3  1.66 17.39  4.82 204 1014.8  12.4  10.3 999.0 99.0 99.00
2016 05 31 21 50 332 10.0 11.2  1.54  6.25  4.60 352 1015.0  12.6  10.4 999.0 99.0 99.00
2016 05 31 22 50 343  8.1  9.1  1.54  5.88  4.69 348 1015.1  12.5  10.3 999.0 99.0 99.00
2016 05 31 23 50 355  7.1  8.2  1.55 17.39  4.92 200 1015.0  12.4  10.2 999.0 99.0 99.00
2016 06 01 00 50 348  8.0  9.0  1.44 16.00  4.95 203 1015.0  12.4  10.2 999.0 99.0 99.00
2016 06 01 01 50 348  7.3  8.4  1.34 17.39  5.20 190 1015.0  12.2  10.4 999.0 99.0 99.00
2016 06 01 02 50 352  7.9  9.8  1.30 16.00  5.09 195 1015.0  12.3  10.5 999.0 99.0 99.00
2016 06 01 03 50 351  7.5  8.6  1.31 16.00  5.04 158 1015.4  12.1  10.5 999.0 99.0 99.00
2016 06 01 04 50 357  7.3  8.4  1.25  5.88  5.11 330 1015.4  11.9  10.4 999.0 99.0 99.00
2016 06 01 05 50 357  6.6  7.5  1.27 16.00  5.40 195 1015.7  11.7  10.3 999.0 99.0 99.00
2016 06 01 06 50 348  6.2  7.1  1.34 16.00  5.64 194 1015.7  11.4  10.0 999.0 99.0 99.00
2016 06 01 07 50 349  6.4  7.3  1.27 16.00  5.43 203 1015.5  11.5   9.9 999.0 99.0 99.00
2016 06 01 08 50 357  5.7  7.0  1.35 16.00  5.28 214 1015.2  11.2  10.0 999.0 99.0 99.00
2016 06 01 09 50 360  5.9  6.6  1.28  6.25  5.21 320 1014.7  10.9  10.1 999.0 99.0 99.00
2016 06 01 10 50 348  6.7  7.6  1.37 16.00  5.33 207 1014.5  11.2  10.1 999.0 99.0 99.00
2016 06 01 11 50 350  7.0  8.1  1.39 16.00  5.24 201 1014.2  11.4  10.2 999.0 99.0 99.00
2016 06 01 12 50 351  8.0  9.8  1.31 16.00  5.25 189 1014.2  11.7  10.0 999.0 99.0 99.00
2016 06 01 13 50 358  8.6 10.7  1.37 10.81  5.16 269 1014.3  11.9  10.0 999.0 99.0 99.00
2016 06 01 14 50   1  8.4 10.3  1.47 16.00  5.26 206 1014.7  11.9  10.0 999.0 99.0 99.00
2016 06 01 15 50   2  8.0  9.3  1.45 16.00  5.07 217 1014.7  11.8  10.1 999.0 99.0 99.00
2016 06 01 16 50 357  7.1  8.3  1.35 14.81  5.07 257 1015.1  11.6  10.1 999.0 99.0 99.00
2016 06 01 17 50 350  6.5  7.4  1.47 16.00  5.64 218 1015.2  11.6  10.3 999.0 99.0 99.00
2016 06 01 18 50 339  7.3  8.2  1.33 16.00  5.37 197 1015.5  12.0  10.4 999.0 99.0 99.00
2016 06 01 19 50 340  7.3  8.3  1.40 14.81  5.73 245 1015.2  12.2  10.3 999.0 99.0 99.00
2016 06 01 20 50 335  7.1  7.8  1.24 14.81  5.56 218 1015.5  12.3  10.6 999.0 99.0 99.00
2016 06 01 21 50 338  6.5  7.3  1.20 14.81  5.55 211 1015.7  12.5  10.8 999.0 99.0 99.00
2016 06 01 22 50 335  6.1  7.0  1.25 14.81  5.71 204 1015.9  12.4  10.9 999.0 99.0 99.00
2016 06 02 00 50 352  4.9  5.6  1.41 14.81  6.56 193 1015.9  12.2  10.8 999.0 99.0 99.00
2016 06 02 01 50 351  6.3  7.5  1.30 14.81  6.11 216 1016.0  12.6  10.4 999.0 99.0 99.00
2016 06 02 02 50 359  7.3  8.8  1.26 10.00  5.69 271 1015.8  12.5  10.4 999.0 99.0 99.00
2016 06 02 03 50 347  6.8  7.9  1.37 10.00  6.08 272 1016.1  12.1  10.6 999.0 99.0 99.00
2016 06 02 04 50 354  4.8  5.7  1.55 10.00  6.94 274 1016.7  12.0  10.6 999.0 99.0 99.00
2016 06 02 05 50 360  3.8  4.4  1.40 14.81  7.13 208 1016.6  11.5  10.6 999.0 99.0 99.00
2016 06 02 06 50 347  4.0  4.7  1.47 10.00  7.41 271 1016.8  11.4  10.3 999.0 99.0 99.00
2016 06 02 07 50 330  4.1  4.8  1.42 10.00  8.18 280 1017.9  11.5  10.2 999.0 99.0 99.00
2016 06 02 08 50  22  1.9  2.5  1.29 10.00  7.22 283 1017.9  11.3  10.1 999.0 99.0 99.00
2016 06 02 09 50 337  2.2  3.3  1.53 14.81  8.69 230 1017.5  12.0  10.3 999.0 99.0 99.00
2016 06 02 10 50 327  2.3  2.7  1.38 14.81  8.21 225 1017.4  12.3  10.3 999.0 99.0 99.00
2016 06 02 11 50 325  3.4  3.9  1.47  9.09  8.75 299 1018.0  12.4  11.1 999.0 99.0 99.00
2016 06 02 12 50 324  3.3  3.9  1.36 17.39  8.67 208 1018.5  12.3  11.8 999.0 99.0 99.00
2016 06 02 13 50 342  2.2  3.0  1.43 17.39  9.45 235 1018.9  12.2  11.3 999.0 99.0 99.00
2016 06 02 14 50 341  2.4  3.0  1.31 10.00  8.47 295 1019.2  12.9  11.0 999.0 99.0 99.00
2016 06 02 15 50  13  1.1  1.6  1.32 17.39  8.73 231 1019.4  12.8  11.2 999.0 99.0 99.00
2016 06 02 16 50  56  1.1  1.6  1.40 17.39  8.35 218 1019.9  11.9  11.3 999.0 99.0 99.00
2016 06 02 17 50   8  0.4  0.9  1.59 17.39  8.60 221 1020.2  13.0  11.4 999.0 99.0 99.00
2016 06 02 18 50 299  2.3  2.9  1.44 17.39  7.65 210 1020.1  12.9  11.7 999.0 99.0 99.00
2016 06 02 19 50 314  2.9  3.7  1.38 17.39  7.05 208 1020.3  12.6  12.4 999.0 99.0 99.00
2016 06 02 20 50 314  3.7  4.7  1.47 14.81  7.22 232 1020.6  12.4  12.0 999.0 99.0 99.00
2016 06 02 21 50 347  3.2  3.8  1.34 17.39  7.08 211 1020.6  12.7  12.1 999.0 99.0 99.00
2016 06 02 22 50 330  3.7  4.7  1.38 16.00  7.16 201 1020.4  13.0  12.7 999.0 99.0 99.00
2016 06 02 23 50   5  2.6  3.3  1.23 16.00  7.22 215 1020.4  12.5  11.6 999.0 99.0 99.00
2016 06 03 00 50 352  5.0  6.1  1.35 16.00  7.59 194 1020.3  13.3  12.4 999.0 99.0 99.00
2016 06 03 01 50  15  3.9  4.5  1.29 16.00  7.97 238 1020.1  13.2  12.0 999.0 99.0 99.00
2016 06 03 02 50  14  4.8  5.4  1.32 14.81  7.84 214 1020.0  13.3  11.5 999.0 99.0 99.00
2016 06 03 03 50 354  6.9  8.1  1.13 16.00  6.88 218 1020.0  13.2  11.5 999.0 99.0 99.00
2016 06 03 04 50 355  5.8  7.1  1.26 16.00  6.27 198 1020.2  12.9  11.3 999.0 99.0 99.00
2016 06 03 05 50 348  6.5  7.3  1.47 16.00  7.09 226 1020.2  12.7  11.4 999.0 99.0 99.00
2016 06 03 06 50 346  6.0  7.1  1.55 16.00  7.29 203 1020.3  12.7  11.2 999.0 99.0 99.00
2016 06 03 07 50 341  6.5  7.3  1.40 16.00  7.04 210 1020.0  12.8  11.2 999.0 99.0 99.00
2016 06 03 08 50 344  6.2  7.3  1.43 16.00  6.78 234 1019.5  12.3  11.1 999.0 99.0 99.00
2016 06 03 09 50 340  7.0  8.3  1.37 16.00  6.25 215 1019.0  12.5  10.9 999.0 99.0 99.00
2016 06 03 10 50 343  6.6  7.5  1.43 16.00  6.30 224 1019.2  12.6  10.8 999.0 99.0 99.00
2016 06 03 11 50 334  7.6  8.7  1.50 16.00  6.70 224 1019.6  13.1  11.0 999.0 99.0 99.00
2016 06 03 12 50 342  8.2  9.6  1.37 14.81  5.74 257 1020.0  13.2  11.1 999.0 99.0 99.00
2016 06 03 13 50 352  7.8  9.0  1.30 14.81  5.42 250 1020.2  13.1  11.1 999.0 99.0 99.00
2016 06 03 14 50 357  8.0  9.3  1.50 14.81  5.93 246 1020.3  13.0  11.4 999.0 99.0 99.00
2016 06 03 15 50 358  7.2  8.3  1.56 13.79  6.10 277 1020.2  12.9  11.9 999.0 99.0 99.00
2016 06 03 16 50 352  7.8  8.9  1.58 13.79  6.17 296 1019.8  13.1  12.0 999.0 99.0 99.00
2016 06 03 17 50 342  8.6  9.7  1.63 13.79  6.35 295 1019.4  13.2  12.3 999.0 99.0 99.00
2016 06 03 18 50 339  9.5 10.8  1.74 13.79  6.57 294 1019.0  13.5  12.0 999.0 99.0 99.00
2016 06 03 19 50 338  9.3 10.8  1.72 13.79  6.27 298 1018.9  13.6  11.9 999.0 99.0 99.00
2016 06 03 20 50 339  9.6 11.1  1.72 14.81  5.49 319 1018.7  13.8  11.8 999.0 99.0 99.00
2016 06 03 21 50 342  8.4  9.7  1.84 12.90  5.83 291 1018.7  13.9  11.7 999.0 99.0 99.00
2016 06 03 22 50 348  7.6  8.7  1.82 13.79  5.57 265 1018.6  13.8  11.9 999.0 99.0 99.00
2016 06 03 23 50 349  7.5  8.5  1.81 13.79  5.97 271 1018.4  13.7  12.2 999.0 99.0 99.00
2016 06 04 00 50 350  7.2  8.2  1.80 13.79  5.93 291 1018.2  13.6  12.3 999.0 99.0 99.00
2016 06 04 02 50 354  7.9  9.5  1.81 12.90  6.06 254 1017.5  13.5  12.3 999.0 99.0 99.00
2016 06 04 03 50 352  8.5  9.7  1.87 12.90  6.21 271 1017.4  13.5  12.3 999.0 99.0 99.00
2016 06 04 04 50 352  8.6 10.2  1.81 13.79  6.40 259 1017.4  13.5  12.4 999.0 99.0 99.00
2016 06 04 05 50 344  8.8 10.0  1.91 12.90  6.33 264 1017.0  13.4  12.2 999.0 99.0 99.00
2016 06 04 06 50 344  9.6 11.6  1.89 12.90  6.45 295 1016.3  13.5  12.2 999.0 99.0 99.00
2016 06 04 07 50 345  9.8 11.2  2.13 12.12  6.50 286 1015.9  13.6  12.2 999.0 99.0 99.00
2016 06 04 08 50 345 10.5 12.1  2.09 12.12  5.84 301 1015.3  13.6  12.3 999.0 99.0 99.00
2016 06 04 09 50 345  9.8 11.6  2.09 12.12  5.91 291 1015.0  13.4  12.3 999.0 99.0 99.00
2016 06 04 10 50 348  9.3 10.5  2.05 11.43  5.61 289 1014.9  13.2  12.1 999.0 99.0 99.00
2016 06 04 11 50 344  9.2 10.4  2.03 14.81  5.62 214 1014.6  13.2  12.0 999.0 99.0 99.00
2016 06 04 12 50 347  8.9 10.0  1.89 11.43  5.58 291 1014.3  13.2  12.1 999.0 99.0 99.00
2016 06 04 13 50 346  8.0  9.4  1.99  9.09  5.93 291 1014.4  13.3  12.1 999.0 99.0 99.00
2016 06 04 14 50 346  8.6  9.8  1.94 12.12  5.96 293 1014.1  13.5  12.2 999.0 99.0 99.00
2016 06 04 15 50 342  8.7 10.1  2.00 12.12  6.00 282 1013.8  13.4  12.3 999.0 99.0 99.00
2016 06 04 16 50 340  8.4  9.7  2.18 11.43  6.44 290 1013.5  13.6  12.1 999.0 99.0 99.00
2016 06 04 17 50 343  7.9  9.1  2.12 12.12  6.35 270 1013.0  13.6  12.2 999.0 99.0 99.00
2016 06 04 18 50 343  8.1  9.3  2.31 11.43  7.08 292 1012.4  13.6  12.3 999.0 99.0 99.00
2016 06 04 19 50 342  7.5  8.4  2.21 10.81  6.92 299 1012.1  13.7  12.1 999.0 99.0 99.00
2016 06 04 20 50 337  7.1  8.3  2.31 11.43  6.83 297 1012.0  13.8  12.1 999.0 99.0 99.00
2016 06 04 21 50 338  7.1  8.0  2.53 11.43  7.48 287 1011.8  13.8  12.2 999.0 99.0 99.00
2016 06 04 22 50 336  6.2  7.2  2.51 11.43  7.29 284 1011.8  13.7  12.3 999.0 99.0 99.00
2016 06 05 00 50 330  5.9  6.7  2.10 10.81  6.93 298 1011.9  14.0  12.4 999.0 99.0 99.00
2016 06 05 01 50 334  7.1  8.1  2.10 11.43  7.04 293 1011.6  14.1  12.6 999.0 99.0 99.00
2016 06 05 02 50 327  4.9  5.9  2.04 10.81  6.96 279 1012.6  13.8  12.5 999.0 99.0 99.00
2016 06 05 03 50 334  5.3  6.5  2.04 10.81  7.25 288 1012.5  13.8  12.2 999.0 99.0 99.00
2016 06 05 04 50 338  4.1  5.2  2.05 10.81  7.31 278 1012.8  13.9  12.4 999.0 99.0 99.00
2016 06 05 05 50 319  4.9  5.6  2.01 10.00  7.24 296 1013.2  13.9  12.5 999.0 99.0 99.00
2016 06 05 06 50 329  4.8  5.7  2.13 10.81  7.33 283 1013.2  14.0  12.6 999.0 99.0 99.00
2016 06 05 07 50 332  4.4  5.3  1.92 10.81  7.10 286 1013.3  13.7  12.6 999.0 99.0 99.00
2016 06 05 08 50 330  4.9  5.7  2.04 10.00  7.25 287 1013.2  13.4  12.4 999.0 99.0 99.00
2016 06 05 09 50 335  3.6  4.1  2.16 10.00  7.28 288 1013.4  13.3  12.4 999.0 99.0 99.00
2016 06 05 10 50  18  0.2  0.8  2.09 10.81  7.29 294 1013.9  12.7  12.3 999.0 99.0 99.00
2016 06 05 11 50  18  2.0  2.5  1.71 10.81  6.77 298 1013.6  12.9  12.5 999.0 99.0 99.00
2016 06 05 12 50   1  2.9  3.5  1.72  9.09  6.80 302 1013.5  13.0  12.7 999.0 99.0 99.00
2016 06 05 13 50 340  5.0  5.7  1.93 10.00  6.99 304 1013.6  13.0  12.6 999.0 99.0 99.00
2016 06 05 14 50 338  6.3  7.1  1.92 10.81  6.99 288 1013.9  13.3  12.0 999.0 99.0 99.00
2016 06 05 15 50 356  4.9  5.5  1.70 10.81  6.20 299 1014.6  13.2  12.1 999.0 99.0 99.00
2016 06 05 16 50 348  5.9  6.8  1.93 10.00  6.46 274 1014.6  13.2  12.1 999.0 99.0 99.00
2016 06 05 17 50 345  6.0  6.8  1.83 10.81  6.45 277 1014.8  13.2  12.2 999.0 99.0 99.00
2016 06 05 18 50 342  7.6  8.8  1.86 10.00  6.54 286 1014.4  13.2  12.3 999.0 99.0 99.00
2016 06 05 19 50 338  7.8  9.0  1.91 10.00  6.57 284 1014.3  13.3  12.2 999.0 99.0 99.00
2016 06 05 20 50 341  8.4  9.7  1.74 10.00  6.00 295 1014.1  13.5  12.3 999.0 99.0 99.00
2016 06 05 21 50 343  8.2  9.5  1.97  7.14  6.18 312 1013.8  13.6  12.4 999.0 99.0 99.00
2016 06 05 22 50 348  8.8 10.4  1.95 10.00  5.86 293 1013.6  13.6  12.1 999.0 99.0 99.00
2016 06 05 23 50 344  8.3  9.9  1.75  9.09  5.57 286 1013.6  13.4  11.8 999.0 99.0 99.00
2016 06 06 00 50 346  8.8 10.2  1.69  7.14  5.54 323 1013.2  13.3  11.8 999.0 99.0 99.00
2016 06 06 01 50 349  9.3 10.9  1.72  7.14  5.65 324 1013.1  13.3  12.0 999.0 99.0 99.00
2016 06 06 02 50 351  8.5 10.3  1.70  6.67  5.44 318 1013.7  13.1  12.0 999.0 99.0 99.00
2016 06 06 03 50 352  8.7 10.0  1.78  9.09  5.58 276 1013.7  13.0  12.0 999.0 99.0 99.00
2016 06 06 04 50 356  8.7 10.3  1.60  6.67  5.37 311 1013.2  13.0  11.8 999.0 99.0 99.00
2016 06 06 05 50 354  9.1 10.3  1.78  9.09  5.67 291 1013.2  12.9  11.8 999.0 99.0 99.00
2016 06 06 06 50 353  8.8 10.7  1.69  9.09  5.40 283 1013.0  12.9  11.7 999.0 99.0 99.00
2016 06 06 07 50   3  8.3 10.2  1.70  8.33  5.51 280 1012.9  12.8  11.5 999.0 99.0 99.00
2016 06 06 08 50 353  7.8  9.3  1.58  7.14  5.59 314 1012.6  12.9  11.8 999.0 99.0 99.00
2016 06 06 09 50 346  8.2  9.7  1.53 10.00  5.41 298 1012.2  13.0  11.8 999.0 99.0 99.00
2016 06 06 10 50 350  9.5 11.5  1.71  7.14  5.46 322 1011.7  13.0  11.9 999.0 99.0 99.00
2016 06 06 11 50 353 10.1 11.9  1.79  7.14  5.14 309 1011.4  12.9  11.9 999.0 99.0 99.00
2016 06 06 12 50   2 10.1 12.3  1.84  6.67  4.96 316 1011.6  12.7  12.0 999.0 99.0 99.00
2016 06 06 13 50   6 10.4 12.5  1.74  7.14  4.97 301 1011.5  12.6  12.1 999.0 99.0 99.00
2016 06 06 14 50 359 11.7 13.9  1.76  7.14  4.83 318 1010.9  12.6  12.3 999.0 99.0 99.00
2016 06 06 15 50 360 12.4 14.5  1.77  7.14  4.83 304 1010.9  12.4  12.3 999.0 99.0 99.00
2016 06 06 16 50 359 12.8 15.8  1.90  7.14  4.92 323 1010.7  12.4  12.2 999.0 99.0 99.00
2016 06 06 18 50 349 11.7 13.9  1.82  5.26  4.78 343 1010.5  13.0  11.8 999.0 99.0 99.00
2016 06 06 19 50 354 11.6 13.7  1.96  5.00  4.92 352 1010.2  13.5  11.3 999.0 99.0 99.00
2016 06 06 20 50 359 11.1 13.2  2.00  7.14  5.11 319 1010.0  13.5  11.4 999.0 99.0 99.00
2016 06 06 21 50 357 12.2 14.9  2.16  7.14  5.21 325 1009.4  13.5  11.4 999.0 99.0 99.00
2016 06 06 22 50 358 11.0 13.1  2.18  6.67  5.16 321 1009.3  13.4  11.4 999.0 99.0 99.00
2016 06 06 23 50   3 11.3 13.0  2.56  6.67  5.52 330 1008.6  13.3  11.4 999.0 99.0 99.00
2016 06 07 00 50   3 10.4 12.1  2.44  7.14  5.56 328 1008.3  13.0  11.4 999.0 99.0 99.00
2016 06 07 01 50   3 10.4 12.4  2.35  8.33  5.52 305 1008.3  12.8  11.4 999.0 99.0 99.00
2016 06 07 02 50   4 10.0 11.9  2.56  7.69  5.85 318 1008.2  12.8  11.2 999.0 99.0 99.00
2016 06 07 03 50   1  9.9 11.6  2.65  7.14  5.88 323 1008.7  12.5  11.2 999.0 99.0 99.00
2016 06 07 04 50 357  9.9 11.7  2.39  7.69  5.93 326 1008.9  12.4  11.3 999.0 99.0 99.00
2016 06 07 05 50   9  8.1  9.6  2.53  7.69  6.08 323 1009.8  12.4  11.3 999.0 99.0 99.00
2016 06 07 06 50  20  6.4  7.7  2.28  8.33  6.12 312 1010.1  12.0  11.3 999.0 99.0 99.00
2016 06 07 07 50  12  8.0  9.8  2.23  7.69  6.22 326 1009.4  12.1  11.1 999.0 99.0 99.00
2016 06 07 08 50 358  8.9 10.3  2.16  7.69  5.78 336 1009.6  12.2  11.2 999.0 99.0 99.00
2016 06 07 09 50   4  7.2  8.5  2.26  7.14  6.08 337 1010.1  12.1  11.3 999.0 99.0 99.00
2016 06 07 10 50   8 10.1 11.9  2.38  7.69  6.31 325 1009.9  12.4  11.4 999.0 99.0 99.00
2016 06 07 11 50  18  8.9 10.8  2.28  8.33  5.97 323 1010.3  11.7  11.7 999.0 99.0 99.00
2016 06 07 12 50  20  7.5  9.1  2.43  8.33  5.91 323 1010.6  11.1  11.6 999.0 99.0 99.00
2016 06 07 13 50  15  9.1 10.4  2.43  7.69  5.96 321 1010.7  11.0  11.5 999.0 99.0 99.00
2016 06 07 14 50  25  8.3  9.7  2.40  8.33  6.15 321 1010.6  10.7  12.1 999.0 99.0 99.00
2016 06 07 15 50  13  7.0  8.1  2.15  7.69  6.01 323 1011.1  10.7  12.4 999.0 99.0 99.00
2016 06 07 16 50  36  4.7  5.8  1.88  8.33  5.98 336 1011.7  10.7  12.4 999.0 99.0 99.00
2016 06 07 17 50  78  4.0  4.9  1.97  7.69  6.19 318 1011.8  10.7  12.0 999.0 99.0 99.00
2016 06 07 18 50  13  2.4  3.0  1.82  8.33  6.17 327 1011.7  10.7  11.9 999.0 99.0 99.00
2016 06 07 19 50  32  1.6  2.9  1.79  7.69  6.20 338 1011.8  10.9  12.2 999.0 99.0 99.00
2016 06 07 20 50  69  0.4  1.3  1.64  7.69  6.03 344 1012.0  11.6  12.7 999.0 99.0 99.00
2016 06 07 21 50 223  1.1  1.9  1.60  7.69  6.12 356 1011.9  12.0  13.3 999.0 99.0 99.00
2016 06 07 22 50 201  2.6  3.3  1.50  7.69  6.03 343 1011.7  12.7  13.7 999.0 99.0 99.00
2016 06 07 23 50 203  3.5  4.7  1.55  7.69  6.02 353 1011.4  12.7  13.1 999.0 99.0 99.00
2016 06 08 00 50 174  4.5  5.9  1.50  7.14  5.98 358 1011.4  12.8  12.1 999.0 99.0 99.00
2016 06 08 01 50 179  5.6  6.6  1.62  7.14  5.96 358 1011.5  12.9  13.3 999.0 99.0 99.00
2016 06 08 02 50 187  4.8  6.3  1.48  7.69  6.09   4 1011.9  13.1  13.7 999.0 99.0 99.00
2016 06 08 03 50 186  6.2  7.5  1.30  7.14  5.70 355 1011.9  13.0  13.9 999.0 99.0 99.00
2016 06 08 05 50 173  7.6  9.3  1.39  7.14  5.77 345 1012.2  13.0  13.8 999.0 99.0 99.00
2016 06 08 06 50 171  8.8 10.7  1.40  7.14  5.28 356 1011.6  13.2  13.8 999.0 99.0 99.00
2016 06 08 07 50 176  8.2  9.8  1.47  7.14  5.25 356 1011.5  13.1  13.8 999.0 99.0 99.00
2016 06 08 08 50 170  9.8 12.1  1.52  5.88  5.09 327 1011.2  13.0  13.7 999.0 99.0 99.00
2016 06 08 09 50 172  9.6 11.9  1.69  6.25  5.07 210 1011.0  13.2  13.7 999.0 99.0 99.00
2016 06 08 10 50 169 10.3 12.5  1.70  6.25  4.95 200 1010.6  12.9  13.6 999.0 99.0 99.00
2016 06 08 11 50 171  9.3 11.6  1.79  6.25  5.06 203 1011.1  12.9  13.6 999.0 99.0 99.00
2016 06 08 12 50 172  9.7 11.9  1.88  5.56  5.18 191 1011.2  12.8  13.5 999.0 99.0 99.00
2016 06 08 13 50 173  9.5 11.0  1.76  5.56  5.08 184 1011.8  12.7  13.5 999.0 99.0 99.00
2016 06 08 14 50 174  9.0 10.7  1.63  6.25  5.07 229 1012.2  12.7  13.5 999.0 99.0 99.00
2016 06 08 15 50 166  7.8 10.0  1.68  5.00  5.11 178 1012.7  12.7  13.6 999.0 99.0 99.00
2016 06 08 17 50 168  7.3  8.5  1.68  5.56  5.40 188 1013.7  12.6  13.6 999.0 99.0 99.00
2016 06 08 18 50 161  6.7  8.0  1.51  5.26  5.35 187 1014.1  12.7  13.7 999.0 99.0 99.00
2016 06 08 19 50 167  5.7  6.6  1.49  8.33  5.37 342 1014.6  12.7  13.8 999.0 99.0 99.00
2016 06 08 20 50 186  4.1  5.0  1.41  8.33  5.52 352 1015.1  12.6  13.9 999.0 99.0 99.00
2016 06 08 21 50 188  3.3  4.0  1.40  8.33  5.87 352 1015.4  12.9  14.0 999.0 99.0 99.00
2016 06 08 22 50 229  2.0  2.8  1.40  8.33  5.85 349 1015.7  13.3  14.1 999.0 99.0 99.00
2016 06 08 23 50 358  1.1  1.7  1.33  7.69  5.74 343 1015.6  13.1  14.5 999.0 99.0 99.00
2016 06 09 00 50  29  2.2  3.5  1.36  7.69  5.95 333 1015.5  13.3  14.7 999.0 99.0 99.00
2016 06 09 01 50  27  3.4  4.4  1.30  7.69  5.97 330 1015.2  12.8  14.7 999.0 99.0 99.00
2016 06 09 02 50  75  4.7  5.7  1.31  7.69  6.07 317 1014.8  12.9  14.4 999.0 99.0 99.00
2016 06 09 03 50 330  3.9  4.5  1.28  7.69  6.43 336 1015.4  12.1  14.3 999.0 99.0 99.00
2016 06 09 04 50 336  3.7  4.4  1.20  7.14  6.23 334 1015.3  12.6  14.3 999.0 99.0 99.00
2016 06 09 05 50 342  3.9  4.6  1.05  7.69  6.14 324 1015.6  13.5  14.1 999.0 99.0 99.00
2016 06 09 06 50 337  4.8  5.7  1.07  7.69  6.36 319 1015.3  13.7  14.1 999.0 99.0 99.00
2016 06 09 07 50 355  5.2  6.3  1.04  7.14  6.12 329 1014.9  13.8  13.9 999.0 99.0 99.00
2016 06 09 08 50 360  3.6  4.2  0.97  7.14  6.15 324 1014.8  12.6  13.8 999.0 99.0 99.00
2016 06 09 09 50   8  4.0  4.8  0.96  7.69  6.30 324 1014.4  12.6  13.8 999.0 99.0 99.00
2016 06 09 10 50  15  4.6  5.5  0.99  7.14  6.12 325 1014.2  12.5  13.8 999.0 99.0 99.00
2016 06 09 11 50   2  4.4  5.2  0.87  7.69  5.83 321 1014.2  12.5  13.7 999.0 99.0 99.00
2016 06 09 12 50  11  4.2  4.9  1.01  7.69  6.04 320 1013.9  12.6  13.6 999.0 99.0 99.00
2016 06 09 13 50 331  3.9  4.4  0.99  7.14  5.92 332 1014.2  12.9  13.6 999.0 99.0 99.00
2016 06 09 14 50 339  3.5  4.1  0.98  7.69  6.14 326 1014.5  13.2  13.7 999.0 99.0 99.00
2016 06 09 15 50 339  2.7  3.0  0.89  7.69  5.72 334 1014.8  13.4  13.8 999.0 99.0 99.00
2016 06 09 16 50 296  3.0  3.3  0.88  7.14  5.93 340 1015.2  13.6  13.8 999.0 99.0 99.00
2016 06 09 17 50 288  2.4  2.9  0.85  7.14  5.89 344 1015.1  13.9  14.0 999.0 99.0 99.00
2016 06 09 18 50 240  1.5  1.8  0.88  7.69  6.16 331 1015.3  14.3  14.3 999.0 99.0 99.00
